Iteration,Acc,b_Acc,Prec,Rec,F1,kap,time
1,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,1.9654901027679443
2,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,1.6635801792144775
3,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,1.8615262508392334
4,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,1.694204568862915
5,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,1.7979521751403809
6,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,1.902369499206543
7,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.2370076179504395
8,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.309412956237793
9,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.0200374126434326
10,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.0666794776916504
11,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.038266897201538
12,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.054502248764038
13,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.2288739681243896
14,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.054978132247925
15,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.1815993785858154
16,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,1.9277725219726562
17,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.187201976776123
18,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.036040782928467
19,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,1.9169976711273193
20,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,1.9773180484771729
21,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,1.9224770069122314
22,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,1.9524283409118652
23,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.0043866634368896
24,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.0801918506622314
25,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.1043801307678223
26,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.027834177017212
27,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.0021018981933594
28,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.1191952228546143
29,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.048776149749756
30,0.7934691705314377,0.7467175382031984,0.7367259426374607,0.7467175382031984,0.7349409849409165,0.7746397735294668,2.0480306148529053
