Iteration,Acc,b_Acc,Prec,Rec,F1,kap,time
1,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.7547595500946045
2,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.6990025043487549
3,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.7046709060668945
4,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.7551295757293701
5,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.6373162269592285
6,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.460541009902954
7,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.7420544624328613
8,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.9457085132598877
9,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.960127353668213
10,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.9853343963623047
11,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.774897575378418
12,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.8791477680206299
13,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.8910243511199951
14,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.925168514251709
15,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.891688585281372
16,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.8016693592071533
17,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.908146858215332
18,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.924734354019165
19,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.8757262229919434
20,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.870753288269043
21,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.8564305305480957
22,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.8782408237457275
23,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.8239235877990723
24,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.7120659351348877
25,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.8127171993255615
26,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.8154962062835693
27,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.8979120254516602
28,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.8987598419189453
29,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.8103601932525635
30,0.7641469995819556,0.7236221733794488,0.711918154516246,0.7236221733794488,0.7130137917490559,0.7426673395324482,1.9175512790679932
