Iteration,Acc,b_Acc,Prec,Rec,F1,kap,time
1,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.6046631336212158
2,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.7229158878326416
3,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.711303949356079
4,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.7122011184692383
5,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.6943514347076416
6,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.7612497806549072
7,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.8218069076538086
8,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.9239883422851562
9,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.9093616008758545
10,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.9598803520202637
11,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.9940416812896729
12,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.993924617767334
13,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,2.0950722694396973
14,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,2.0640769004821777
15,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.9876062870025635
16,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.9097332954406738
17,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.998058557510376
18,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.9510307312011719
19,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.9836370944976807
20,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.9007339477539062
21,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.9441404342651367
22,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,2.0505268573760986
23,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.9375441074371338
24,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.9773643016815186
25,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.9783143997192383
26,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,2.025351047515869
27,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.953702449798584
28,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,1.9999451637268066
29,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,2.0313220024108887
30,0.8080900243309003,0.7626855698874523,0.7656565578867729,0.7626855698874523,0.7591322684831866,0.7905174244979498,2.0064432621002197
