Iteration,Acc,b_Acc,Prec,Rec,F1,kap,time
1,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.500589370727539
2,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.4629724025726318
3,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.506582260131836
4,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.5091114044189453
5,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.5556952953338623
6,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.4909121990203857
7,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.7036402225494385
8,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.8781578540802002
9,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,2.0302553176879883
10,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,2.1522397994995117
11,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,2.1464731693267822
12,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,2.129518747329712
13,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,2.187326431274414
14,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.9873919486999512
15,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,2.306809663772583
16,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,2.143143653869629
17,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,2.015336751937866
18,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.9953677654266357
19,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,2.0049774646759033
20,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,2.1760129928588867
21,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.9323556423187256
22,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,2.041426658630371
23,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.9500889778137207
24,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.9378924369812012
25,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.9352130889892578
26,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.9911830425262451
27,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.8919262886047363
28,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.984605312347412
29,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,1.919853687286377
30,0.7957965947096381,0.7489584552885395,0.7483545123007721,0.7489584552885395,0.7458243913839306,0.7771627085862994,2.009176254272461
