Iteration,Acc,b_Acc,Prec,Rec,F1,kap,time
1,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,1.7517297267913818
2,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,1.803600549697876
3,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,1.6817266941070557
4,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,1.6914539337158203
5,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,1.6233582496643066
6,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,1.614872694015503
7,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,1.9052705764770508
8,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.0936572551727295
9,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.0921225547790527
10,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.3097171783447266
11,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.072613477706909
12,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.198103666305542
13,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.2064385414123535
14,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.035529613494873
15,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.173037528991699
16,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.0814218521118164
17,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.0223591327667236
18,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.2501895427703857
19,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,1.9128167629241943
20,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,1.9560410976409912
21,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.3049652576446533
22,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.4305479526519775
23,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.0802290439605713
24,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.284966468811035
25,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.3420162200927734
26,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.1644229888916016
27,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.404611110687256
28,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.197732448577881
29,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.054992914199829
30,0.7993766154781815,0.7520697766415717,0.7548990169261367,0.7520697766415717,0.7498872961209264,0.7810299403408028,2.1699492931365967
