Iteration,Acc,b_Acc,Prec,Rec,F1,kap,time
1,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.6282155513763428
2,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.5340003967285156
3,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.3966152667999268
4,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.9129829406738281
5,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.5618696212768555
6,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.4977490901947021
7,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.5701134204864502
8,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.647493839263916
9,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.7078649997711182
10,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.8658885955810547
11,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.8294105529785156
12,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.8522720336914062
13,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.9418833255767822
14,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,2.1848793029785156
15,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.9548301696777344
16,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.9212877750396729
17,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.9597091674804688
18,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.969254493713379
19,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,2.0071370601654053
20,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.794154167175293
21,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.8379032611846924
22,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.940917730331421
23,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.9430789947509766
24,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.887861728668213
25,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.9454824924468994
26,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,2.158991813659668
27,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,2.0621771812438965
28,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,2.0376527309417725
29,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,2.1352057456970215
30,0.80446269053864,0.7532250497769571,0.7560139099453779,0.7532250497769571,0.7516337643864659,0.7865959242513034,1.9570331573486328
