Iteration,Acc,b_Acc,Prec,Rec,F1,kap,time
1,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,0.55712890625
2,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,0.507516622543335
3,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,0.5340056419372559
4,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,1.0320117473602295
5,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,1.6931431293487549
6,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,1.6412973403930664
7,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,1.8191931247711182
8,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,1.6281208992004395
9,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,1.732344150543213
10,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,1.9116966724395752
11,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.0206620693206787
12,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,1.9800539016723633
13,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.174731731414795
14,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.2147951126098633
15,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.238872528076172
16,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.175136089324951
17,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,1.9698207378387451
18,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.169008493423462
19,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.192323923110962
20,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.2040584087371826
21,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,1.9877655506134033
22,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.1354362964630127
23,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.204848527908325
24,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.4340202808380127
25,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.22550892829895
26,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,1.9400134086608887
27,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.1692357063293457
28,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.0080692768096924
29,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,2.198606491088867
30,0.8127067411885479,0.7649834933636741,0.7594326874302487,0.7649834933636741,0.7575438993917091,0.795555297856334,1.9775378704071045
